ID,MSRP,Make,Model,Year,FrontWheelSize,Horsepower,Displacement,EngineType,Width,Height,Length,GasMileage,Drivetrain,PassangerCapacity,NumDoors,BodyStyle
REU,37000,Mercedes-Benz,C Class,2012,17,200,18,4,69,54,180,21,RWD,5,2,2dr
TdU,37000,Mercedes-Benz,C Class,2012,17,200,18,4,69,54,180,21,RWD,5,2,2dr
Uey,37000,Mercedes-Benz,C Class,2012,17,200,18,4,69,54,180,21,RWD,5,2,2dr
wWg,37000,Mercedes-Benz,C Class,2012,17,200,18,4,69,54,180,21,RWD,5,2,2dr
yKX,37000,Mercedes-Benz,C Class,2012,17,200,18,4,69,54,180,21,RWD,5,2,2dr
KZA,37000,Mercedes-Benz,C Class,2013,17,200,18,4,69,54,180,21,RWD,5,2,2dr
qea,37000,Mercedes-Benz,C Class,2013,17,200,18,4,69,54,180,21,RWD,5,2,2dr
vVl,37000,Mercedes-Benz,C Class,2013,17,200,18,4,69,54,180,21,RWD,5,2,2dr
EJz,38000,Mercedes-Benz,C Class,2014,17,200,18,4,69,54,180,,RWD,4,2,2dr
Jeb,38000,Mercedes-Benz,C Class,2014,17,200,18,4,69,54,180,,RWD,4,2,2dr
lNV,38000,Mercedes-Benz,C Class,2014,17,200,18,4,69,54,180,,RWD,4,2,2dr
yzA,38000,Mercedes-Benz,C Class,2014,17,200,18,4,69,54,180,,RWD,4,2,2dr
bCl,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
bKS,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
EAV,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
EvZ,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
GCn,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
gIW,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
GOM,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
Jbb,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
lKj,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
lpE,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
pgI,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
qiq,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
rBf,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
snp,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
SQe,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
vkj,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
wQA,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
WRd,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
XWi,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
yxN,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
zNu,39000,Mercedes-Benz,C Class,2015,17,200,18,4,69,54,180,22,RWD,4,2,2dr
adC,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
aTG,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
BBO,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
CwC,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
DGL,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
dXJ,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
eCA,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
evr,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
fgn,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
ieX,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
KXJ,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
nIF,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
NJb,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
plL,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
UAu,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
Ujr,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
uuK,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
YbE,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
YGb,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
zLB,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
zxD,65000,Mercedes-Benz,C Class,2016,18,460,40,8,72,56,187,18,RWD,5,4,4dr
Bhp,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
Bnd,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
bYU,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
DcI,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
edI,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
EPC,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
EYN,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
FKa,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
grB,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
hFS,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
iru,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
iVA,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
Jdt,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
jNA,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
LYm,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
mxo,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
oTC,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
rmS,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
rUd,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
sNN,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
sot,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
VRd,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
XAc,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
ZPX,60000,Mercedes-Benz,C Class,2017,18,360,30,6,71,55,184,19,AWD,4,2,Convertible
aki,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
CQg,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
Gbv,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
hGK,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
IwG,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
njz,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
olw,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
pOQ,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
pyV,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
PzY,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
QAu,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
sgw,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
UPK,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
yGb,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
ziZ,63000,Mercedes-Benz,C Class,2019,18,380,30,6,71,55,184,18,AWD,4,2,Convertible
bim,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
Cvw,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
Edv,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
efj,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
eGg,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
EnB,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
Fai,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
gYv,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
HVT,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
oLc,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
olw,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
Qnv,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
taC,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
TxD,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
XCd,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
yxg,64000,Mercedes-Benz,C Class,2020,18,380,30,6,71,55,184,,AWD,4,2,Convertible
aOq,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
Dvc,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
EHh,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
GMk,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
HQB,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
isF,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
JsO,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
jvL,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
lbF,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
NCc,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
obJ,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
OHd,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
oVo,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
PjP,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
QKq,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
Tya,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
voQ,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
wOu,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
WRe,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
xfa,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
Xwf,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
zgL,31000,Mercedes-Benz,CLA Class,2014,17,200,20,4,70,56,182,24,AWD,5,4,4dr
bmr,33000,Mercedes-Benz,CLA Class,2015,17,200,20,4,70,56,182,24,AWD,5,4,4dr
LpB,33000,Mercedes-Benz,CLA Class,2015,17,200,20,4,70,56,182,24,AWD,5,4,4dr
mxl,33000,Mercedes-Benz,CLA Class,2015,17,200,20,4,70,56,182,24,AWD,5,4,4dr
pwJ,33000,Mercedes-Benz,CLA Class,2015,17,200,20,4,70,56,182,24,AWD,5,4,4dr
ekd,49000,Mercedes-Benz,CLA Class,2016,18,370,20,4,70,55,184,23,AWD,5,4,4dr
ePH,49000,Mercedes-Benz,CLA Class,2016,18,370,20,4,70,55,184,23,AWD,5,4,4dr
Jiy,49000,Mercedes-Benz,CLA Class,2016,18,370,20,4,70,55,184,23,AWD,5,4,4dr
SYJ,49000,Mercedes-Benz,CLA Class,2016,18,370,20,4,70,55,184,23,AWD,5,4,4dr
dnd,49000,Mercedes-Benz,CLA Class,2017,18,370,20,4,70,55,183,23,AWD,5,4,4dr
gJe,49000,Mercedes-Benz,CLA Class,2017,18,370,20,4,70,55,183,23,AWD,5,4,4dr
OoO,49000,Mercedes-Benz,CLA Class,2017,18,370,20,4,70,55,183,23,AWD,5,4,4dr
qsj,49000,Mercedes-Benz,CLA Class,2017,18,370,20,4,70,55,183,23,AWD,5,4,4dr
TNE,49000,Mercedes-Benz,CLA Class,2017,18,370,20,4,70,55,183,23,AWD,5,4,4dr
XJv,49000,Mercedes-Benz,CLA Class,2017,18,370,20,4,70,55,183,23,AWD,5,4,4dr
dpB,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
eHz,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
gBj,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
iWk,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
njg,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
nQA,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
OqL,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
oUx,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
YDc,53000,Mercedes-Benz,CLA Class,2019,19,370,20,4,70,55,184,23,AWD,5,4,4dr
aYD,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
CxV,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
fmw,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
FYi,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
JYN,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
kau,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
kzF,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
QGa,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
Sxh,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
Vni,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
vwQ,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
XMF,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
Zvh,38000,Mercedes-Benz,CLA Class,2020,18,200,20,4,72,56,184,23,AWD,5,4,4dr
ADj,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
bXE,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
Cqz,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
Cwg,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
dGo,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
eAb,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
Eri,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
fjS,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
GcK,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
HrA,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
iDt,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
KQf,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
MnC,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
mqN,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
nEU,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
NwQ,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
PbQ,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
pFB,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
pKE,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
pks,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
pUO,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
RET,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
tTG,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
ucb,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
uGM,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
Wkw,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
wto,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
WwA,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
Wws,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
ZPA,74000,Mercedes-Benz,CLS Class,2011,19,380,55,8,73,55,193,14,RWD,4,4,4dr
AJm,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
BPn,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
cBs,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
dfm,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
DnW,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
EoR,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
FiJ,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
fJL,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
Fym,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
gbH,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
GbK,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
Gmf,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
hOc,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
hOe,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
hRl,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
LNT,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
lVe,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
nEv,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
QTf,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
QvC,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
RIT,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
RkS,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
sQC,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
tcR,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
TGv,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
TMK,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
XaK,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
xBF,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
XBw,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
XPq,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
Xzl,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
yRS,73000,Mercedes-Benz,CLS Class,2012,18,400,46,8,74,55,194,16,AWD,4,4,4dr
bpg,74000,Mercedes-Benz,CLS Class,2013,18,400,46,8,74,55,194,16,AWD,4,4,4dr
Iea,74000,Mercedes-Benz,CLS Class,2013,18,400,46,8,74,55,194,16,AWD,4,4,4dr
MIa,74000,Mercedes-Benz,CLS Class,2013,18,400,46,8,74,55,194,16,AWD,4,4,4dr
TYY,74000,Mercedes-Benz,CLS Class,2013,18,400,46,8,74,55,194,16,AWD,4,4,4dr
aiH,74000,Mercedes-Benz,CLS Class,2014,18,400,47,8,74,55,194,18,AWD,4,4,4dr
jyA,74000,Mercedes-Benz,CLS Class,2014,18,400,47,8,74,55,194,18,AWD,4,4,4dr
pil,74000,Mercedes-Benz,CLS Class,2014,18,400,47,8,74,55,194,18,AWD,4,4,4dr
spv,74000,Mercedes-Benz,CLS Class,2014,18,400,47,8,74,55,194,18,AWD,4,4,4dr
ufV,74000,Mercedes-Benz,CLS Class,2014,18,400,47,8,74,55,194,18,AWD,4,4,4dr
Ksa,68000,Mercedes-Benz,CLS Class,2015,18,320,30,6,74,55,194,19,AWD,4,4,4dr
sOL,68000,Mercedes-Benz,CLS Class,2015,18,320,30,6,74,55,194,19,AWD,4,4,4dr
TJI,68000,Mercedes-Benz,CLS Class,2015,18,320,30,6,74,55,194,19,AWD,4,4,4dr
vFN,68000,Mercedes-Benz,CLS Class,2015,18,320,30,6,74,55,194,19,AWD,4,4,4dr
vKC,68000,Mercedes-Benz,CLS Class,2015,18,320,30,6,74,55,194,19,AWD,4,4,4dr
xFE,68000,Mercedes-Benz,CLS Class,2015,18,320,30,6,74,55,194,19,AWD,4,4,4dr
ZFl,68000,Mercedes-Benz,CLS Class,2015,18,320,30,6,74,55,194,19,AWD,4,4,4dr
AHN,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
BLh,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
cwi,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
IVK,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
iyH,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
Mvm,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
Ppl,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
QFB,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
Yfk,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
Zbp,108000,Mercedes-Benz,CLS Class,2017,19,550,55,8,74,55,196,16,AWD,4,4,4dr
AhJ,79000,Mercedes-Benz,CLS Class,2019,19,420,30,6,74,56,199,21,AWD,5,4,4dr
BCd,79000,Mercedes-Benz,CLS Class,2019,19,420,30,6,74,56,199,21,AWD,5,4,4dr
fyt,79000,Mercedes-Benz,CLS Class,2019,19,420,30,6,74,56,199,21,AWD,5,4,4dr
hCb,79000,Mercedes-Benz,CLS Class,2019,19,420,30,6,74,56,199,21,AWD,5,4,4dr
hhJ,79000,Mercedes-Benz,CLS Class,2019,19,420,30,6,74,56,199,21,AWD,5,4,4dr
